Gender,Senior Citizen,Partner,Dependents,tenure,Phone Service,Paperless Billing,MonthlyCharges,TotalCharges,Multiple Lines_No phone service_False,Multiple Lines_No phone service_True,Multiple Lines_Yes_False,Multiple Lines_Yes_True,Internet Service_Fiber optic_False,Internet Service_Fiber optic_True,Internet Service_No_False,Internet Service_No_True,Online Security_No internet service_False,Online Security_No internet service_True,Online Security_Yes_False,Online Security_Yes_True,Online Backup_No internet service_False,Online Backup_No internet service_True,Online Backup_Yes_False,Online Backup_Yes_True,Device Protection_No internet service_False,Device Protection_No internet service_True,Device Protection_Yes_False,Device Protection_Yes_True,Tech Support_No internet service_False,Tech Support_No internet service_True,Tech Support_Yes_False,Tech Support_Yes_True,Streaming TV_No internet service_False,Streaming TV_No internet service_True,Streaming TV_Yes_False,Streaming TV_Yes_True,Streaming Movies_No internet service_False,Streaming Movies_No internet service_True,Streaming Movies_Yes_False,Streaming Movies_Yes_True,Contract_One year_False,Contract_One year_True,Contract_Two year_False,Contract_Two year_True,Payment Method_Credit card (automatic)_False,Payment Method_Credit card (automatic)_True,Payment Method_Electronic check_False,Payment Method_Electronic check_True,Payment Method_Mailed check_False,Payment Method_Mailed check_True,tenure_bucket,churn_label
1,1,1,0,-0.6690886177852331,1,1,1.128572612918388,-0.3069563733374455,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,-0.9950403079957154,1,0,1.2083496770053626,-0.635486619224391,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.506112772679992,1,1,0.7945061570541828,-0.23023387315650168,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
0,0,0,0,-1.2395040756535771,1,1,0.4970041888965074,-0.934788195548441,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.22090504374582004,1,1,0.9889627507661827,0.19469583385486136,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,2,1
0,1,0,0,-1.1172721918246462,1,1,0.14133144484207977,-0.8668453259229933,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1,0,0.797693988161937,1,1,1.0454715044944562,1.1942722141593776,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,1
1,1,0,0,0.18653456901728277,1,1,1.2066876548368837,0.644464395151372,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,1.4903413298592119,1,1,1.3263532509673455,2.1781643800795782,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,4,1
1,0,0,1,0.3087664528462136,1,1,-0.3173866736580229,-0.06357530821485986,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,1
0,0,0,0,-1.076528230548336,1,1,0.8410427777715843,-0.7773725080006506,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.8728084241667845,1,0,-0.3672473387123819,-0.7391215547764537,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.076528230548336,1,0,0.8144504230759262,-0.7525336537155032,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-1.1987601143772668,1,1,1.010569038956405,-0.8781617844028163,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,1,0,0,-1.1172721918246462,0,0,-0.6348329078374417,-0.9200084154675806,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,-0.9950403079957154,1,1,0.3224918612062509,-0.7382832985927631,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.4936801445595503,-0.9722229519622022,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1,1,0,-0.18016108246950976,1,1,1.213335743510798,0.23334385579764844,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,2,1
0,0,1,0,-1.2802480369298874,1,1,0.5069763219073791,-0.9720464769761621,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1,0,-0.13941712119319946,1,1,0.8111263787389692,0.18311466289597825,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,1,0,-0.5468567339563023,1,1,0.626641918037841,-0.3606930065866632,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,-1.076528230548336,1,0,-1.5057325241202457,-0.9428178074132665,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,-1.2802480369298874,1,0,-0.45034844713631356,-0.9847526759710511,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-1.2802480369298874,1,1,-0.638156952174399,-0.9872453851488678,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.076528230548336,1,1,-0.5035331565276299,-0.8894120647628742,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,1,1,-0.7098325790615434,1,1,-1.4891123024354593,-0.8802794842352978,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,-0.3023929662984406,0,1,-1.0237460952614421,-0.6310306258268779,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1
1,1,1,0,-0.9135523854430948,1,1,0.9208198418585588,-0.5952503224072428,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,-0.791320501614164,1,0,0.7828720018748321,-0.46787950123278343,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,0.6754621043330061,1,1,1.4343846919184566,1.3279299567115164,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,1
0,1,0,0,-1.2802480369298874,1,1,0.32082983903777235,-0.9745171267807239,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,0.18653456901728277,1,1,-0.001602461647082585,0.0273093095958039,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,-0.26164900502213034,1,0,0.8310706447607126,0.022941553691310995,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
0,0,0,0,-0.8320644628904743,1,0,1.0205411719672768,-0.5153733318508317,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
0,1,0,0,-0.9135523854430948,0,1,-1.1683420239190832,-0.8788015062272116,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,-1.1172721918246462,1,1,0.6548962949019775,-0.8071747212681765,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.5876006952326126,1,1,0.8609870437933281,-0.3026768549259725,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,-1.1987601143772668,1,1,0.18288199905404562,-0.9034638855263191,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,0.8791819107145575,1,1,1.301422918440166,1.4805146415164585,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,3,1
0,0,0,0,-0.9135523854430948,1,1,0.33080197204864403,-0.6545679770899794,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,-0.46530664665262134,-0.984951210330346,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.2395040756535771,1,1,0.5136244105812937,-0.9435898854771921,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,-0.01718523736426863,1,1,0.4687498120323708,0.0726413216348607,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,0.1457906077409725,1,1,0.6632064057443707,0.3383244131182672,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,0.8384379494382472,1,0,0.6864747161030716,0.9855905431669313,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,1
1,0,1,1,-1.2802480369298874,1,0,-1.4924363467724167,-0.9985839030019457,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,1,0,0,-0.8320644628904743,1,1,1.151840923277089,-0.4778723973173054,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.1928541320649173,-0.9762156985213601,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.1172721918246462,1,1,0.5385547431084732,-0.8354768971543614,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1,0,0,0,-1.076528230548336,1,1,0.6665304500813278,-0.7764018955774299,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1,0,0,-0.26164900502213034,1,1,0.8094643565704907,-0.0024929036717218876,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
0,1,1,0,-1.2802480369298874,0,1,-1.3295581742615106,-0.9964220844229541,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,1.2866215234776603,1,1,1.3579316721684396,2.038197656776505,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,4,1
1,0,0,0,-0.791320501614164,1,1,0.5335686766030371,-0.5623377375107597,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,-0.9542963467194051,1,0,0.8194364895813623,-0.6309865070803679,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.9135523854430948,1,1,0.24437681928775531,-0.6569503894015211,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,-1.2395040756535771,1,0,0.38564870360843917,-0.936420589169312,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,1,0,0,-0.506112772679992,1,1,-0.10630985826123643,-0.48925503391689346,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,-0.9542963467194051,1,1,0.5019902554019434,-0.6801347906925423,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1,0,0,-0.01718523736426863,1,1,1.0421474601574994,0.3246917204466676,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,2,1
0,0,1,0,1.5310852911355222,1,0,0.016679782206182287,1.0925785034537563,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,1
1,0,0,0,-1.2802480369298874,1,0,-1.5007464576148097,-0.9986941998682208,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-1.2802480369298874,1,1,0.6598823614074136,-0.9700170146367006,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1,0,-1.2802480369298874,1,1,0.1579516665268661,-0.9766789453597153,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.791320501614164,0,1,-1.1218054032016815,-0.8541611863013594,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
1,0,0,0,-1.0357842692720256,1,1,-0.4586585579787067,-0.8511611115386774,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,1,-1.2802480369298874,1,1,-0.6797075063863649,-0.9877968694802433,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-1.0357842692720256,1,1,0.49534216672802883,-0.7488056196354055,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,1,0.8791819107145575,1,1,-0.32569678450041606,0.3570748803850304,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3,1
0,1,0,0,-1.1172721918246462,1,1,0.6665304500813278,-0.8240280824350082,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,1,0,0,-1.2802480369298874,1,1,0.29423748434211433,-0.974870076752804,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,0.02355872391204165,1,1,0.30254759518450747,0.05371437938205759,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,2,1
0,0,1,0,0.9199258719908678,1,1,0.43052330215736206,0.9595163639795028,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,1
0,1,1,0,-1.076528230548336,1,1,0.6499102283965414,-0.7978436063813049,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.9950403079957154,1,0,0.6698544944182854,-0.712473831884395,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.8728084241667845,1,1,0.3008855730160285,-0.5987136440082802,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,0.6754621043330061,0,1,-0.4320662032830487,0.11380411212871966,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,3,1
0,1,1,0,-1.2802480369298874,1,0,-0.62486077482657,-0.9870689101628277,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1,0,0,-0.7098325790615434,1,1,0.48537003371715715,-0.4973067051549741,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
1,1,1,0,-0.6690886177852331,1,1,0.2327426641084046,-0.49214481181330044,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
1,1,1,0,0.4717422979514547,1,0,0.7845340240433111,0.7189588986335592,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,2,1
0,0,0,1,-1.1172721918246462,1,0,-0.62486077482657,-0.9095522725447034,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-1.1580161531009565,1,0,-0.4337282254515272,-0.9186407343257696,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1,0,1,0,-0.09867315991688919,1,1,0.9839766842607471,0.24503532362280664,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
0,0,0,0,-1.2802480369298874,1,1,0.17789593254861,-0.9764142328806551,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-0.9542963467194051,0,1,-1.000477784902741,-0.8767279251412403,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.5418787874454303,-0.9715832301378068,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,1,-1.2802480369298874,1,0,-1.4708300585821945,-0.9982971311496305,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,1.1643896396487294,1,1,1.3895100933695332,1.8287659670933876,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,4,1
1,0,1,0,1.082901717096109,1,1,1.3944961598749692,1.7513375669682834,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,1
0,0,0,0,-1.1987601143772668,1,1,0.8194364895813623,-0.9012800075740725,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.1987601143772668,1,1,1.1003182360542514,-0.8682571258113143,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.2802480369298874,1,1,-0.3024284741417151,-0.9827893917513547,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-0.791320501614164,1,1,0.49866621106498593,-0.5778895956555455,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
0,0,1,0,-0.5876006952326126,0,1,-0.8558818562451002,-0.7118341100599996,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
0,1,1,0,-1.1987601143772668,1,1,0.6349520288802342,-0.8893900053896191,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,-1.2802480369298874,1,1,0.1679237995377378,-0.9765465891201853,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,-0.3738954273862965,-0.9837379448013203,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,1.5310852911355222,1,0,0.9673564625759608,1.8952308587107496,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,4,1
1,0,1,0,1.4495973685829016,1,1,1.6072349974402345,2.4586051922705896,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,4,1
0,1,1,0,-0.26164900502213034,1,0,0.6698544944182854,-0.05009703115604532,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,1,0,-0.8728084241667845,1,1,0.5219345214236869,-0.6116624961089743,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,-1.2802480369298874,1,1,-1.5123806127941604,-0.9988486154810059,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-1.2802480369298874,1,1,-0.5035331565276299,-0.9854585759152115,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
